record_type,analysis_family,surface,group,arm,left_arm,right_arm,condition,query_family,stratum,metric,value_pct,estimate_pp,ci95_lower_pp,ci95_upper_pp,row_count,history_cluster_count,bootstrap_samples,bootstrap_seed,source_file
absolute,matched_eight_arm,pooled_A_B,by_arm_condition_query_family,graphiti_memory_4096,,,token_distance_8192,preference_incongruity,,f1,48.08,,,,24,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,pooled_A_B,by_arm_condition_query_family,hybrid_kg_memory_16384,,,delayed_probe,preference_change,,exact_match,0.00,,,,24,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,pooled_A_B,by_arm_condition_query_family,hybrid_kg_memory_16384,,,delayed_probe,preference_change,,f1,0.00,,,,24,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,pooled_A_B,by_arm_condition_query_family,hybrid_kg_memory_16384,,,delayed_probe,preference_incongruity,,exact_match,87.50,,,,24,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,pooled_A_B,by_arm_condition_query_family,hybrid_kg_memory_16384,,,delayed_probe,preference_incongruity,,f1,93.33,,,,24,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,pooled_A_B,by_arm_condition_query_family,hybrid_kg_memory_16384,,,post_update,preference_change,,exact_match,100.00,,,,24,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,pooled_A_B,by_arm_condition_query_family,hybrid_kg_memory_16384,,,post_update,preference_change,,f1,100.00,,,,24,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,pooled_A_B,by_arm_condition_query_family,hybrid_kg_memory_16384,,,post_update,preference_incongruity,,exact_match,100.00,,,,24,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,pooled_A_B,by_arm_condition_query_family,hybrid_kg_memory_16384,,,post_update,preference_incongruity,,f1,100.00,,,,24,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,pooled_A_B,by_arm_condition_query_family,hybrid_kg_memory_16384,,,pre_update,preference_change,,exact_match,45.83,,,,24,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,pooled_A_B,by_arm_condition_query_family,hybrid_kg_memory_16384,,,pre_update,preference_change,,f1,45.83,,,,24,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,pooled_A_B,by_arm_condition_query_family,hybrid_kg_memory_16384,,,pre_update,preference_incongruity,,exact_match,95.83,,,,24,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,pooled_A_B,by_arm_condition_query_family,hybrid_kg_memory_16384,,,pre_update,preference_incongruity,,f1,95.83,,,,24,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,pooled_A_B,by_arm_condition_query_family,hybrid_kg_memory_16384,,,token_distance_4096,preference_change,,exact_match,41.67,,,,24,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,pooled_A_B,by_arm_condition_query_family,hybrid_kg_memory_16384,,,token_distance_4096,preference_change,,f1,42.86,,,,24,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,pooled_A_B,by_arm_condition_query_family,hybrid_kg_memory_16384,,,token_distance_4096,preference_incongruity,,exact_match,100.00,,,,24,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,pooled_A_B,by_arm_condition_query_family,hybrid_kg_memory_16384,,,token_distance_4096,preference_incongruity,,f1,100.00,,,,24,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,pooled_A_B,by_arm_condition_query_family,hybrid_kg_memory_16384,,,token_distance_8192,preference_change,,exact_match,20.83,,,,24,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,pooled_A_B,by_arm_condition_query_family,hybrid_kg_memory_16384,,,token_distance_8192,preference_change,,f1,24.58,,,,24,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,pooled_A_B,by_arm_condition_query_family,hybrid_kg_memory_16384,,,token_distance_8192,preference_incongruity,,exact_match,100.00,,,,24,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,pooled_A_B,by_arm_condition_query_family,hybrid_kg_memory_16384,,,token_distance_8192,preference_incongruity,,f1,100.00,,,,24,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,pooled_A_B,by_arm_condition_query_family,hybrid_kg_memory_4096,,,delayed_probe,preference_change,,exact_match,20.83,,,,24,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,pooled_A_B,by_arm_condition_query_family,hybrid_kg_memory_4096,,,delayed_probe,preference_change,,f1,22.50,,,,24,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,pooled_A_B,by_arm_condition_query_family,hybrid_kg_memory_4096,,,delayed_probe,preference_incongruity,,exact_match,95.83,,,,24,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,pooled_A_B,by_arm_condition_query_family,hybrid_kg_memory_4096,,,delayed_probe,preference_incongruity,,f1,97.92,,,,24,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,pooled_A_B,by_arm_condition_query_family,hybrid_kg_memory_4096,,,post_update,preference_change,,exact_match,100.00,,,,24,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,pooled_A_B,by_arm_condition_query_family,hybrid_kg_memory_4096,,,post_update,preference_change,,f1,100.00,,,,24,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,pooled_A_B,by_arm_condition_query_family,hybrid_kg_memory_4096,,,post_update,preference_incongruity,,exact_match,100.00,,,,24,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,pooled_A_B,by_arm_condition_query_family,hybrid_kg_memory_4096,,,post_update,preference_incongruity,,f1,100.00,,,,24,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,pooled_A_B,by_arm_condition_query_family,hybrid_kg_memory_4096,,,pre_update,preference_change,,exact_match,41.67,,,,24,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,pooled_A_B,by_arm_condition_query_family,hybrid_kg_memory_4096,,,pre_update,preference_change,,f1,41.67,,,,24,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,pooled_A_B,by_arm_condition_query_family,hybrid_kg_memory_4096,,,pre_update,preference_incongruity,,exact_match,95.83,,,,24,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,pooled_A_B,by_arm_condition_query_family,hybrid_kg_memory_4096,,,pre_update,preference_incongruity,,f1,95.83,,,,24,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,pooled_A_B,by_arm_condition_query_family,hybrid_kg_memory_4096,,,token_distance_4096,preference_change,,exact_match,20.83,,,,24,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,pooled_A_B,by_arm_condition_query_family,hybrid_kg_memory_4096,,,token_distance_4096,preference_change,,f1,33.47,,,,24,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,pooled_A_B,by_arm_condition_query_family,hybrid_kg_memory_4096,,,token_distance_4096,preference_incongruity,,exact_match,95.83,,,,24,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,pooled_A_B,by_arm_condition_query_family,hybrid_kg_memory_4096,,,token_distance_4096,preference_incongruity,,f1,95.83,,,,24,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,pooled_A_B,by_arm_condition_query_family,hybrid_kg_memory_4096,,,token_distance_8192,preference_change,,exact_match,12.50,,,,24,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,pooled_A_B,by_arm_condition_query_family,hybrid_kg_memory_4096,,,token_distance_8192,preference_change,,f1,17.92,,,,24,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,pooled_A_B,by_arm_condition_query_family,hybrid_kg_memory_4096,,,token_distance_8192,preference_incongruity,,exact_match,91.67,,,,24,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,pooled_A_B,by_arm_condition_query_family,hybrid_kg_memory_4096,,,token_distance_8192,preference_incongruity,,f1,95.14,,,,24,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,pooled_A_B,by_arm_condition_query_family,sliding_context_16384,,,delayed_probe,preference_change,,exact_match,0.00,,,,24,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,pooled_A_B,by_arm_condition_query_family,sliding_context_16384,,,delayed_probe,preference_change,,f1,0.00,,,,24,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,pooled_A_B,by_arm_condition_query_family,sliding_context_16384,,,delayed_probe,preference_incongruity,,exact_match,41.67,,,,24,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,pooled_A_B,by_arm_condition_query_family,sliding_context_16384,,,delayed_probe,preference_incongruity,,f1,47.92,,,,24,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,pooled_A_B,by_arm_condition_query_family,sliding_context_16384,,,post_update,preference_change,,exact_match,45.83,,,,24,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,pooled_A_B,by_arm_condition_query_family,sliding_context_16384,,,post_update,preference_change,,f1,45.83,,,,24,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,pooled_A_B,by_arm_condition_query_family,sliding_context_16384,,,post_update,preference_incongruity,,exact_match,75.00,,,,24,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,pooled_A_B,by_arm_condition_query_family,sliding_context_16384,,,post_update,preference_incongruity,,f1,85.28,,,,24,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,pooled_A_B,by_arm_condition_query_family,sliding_context_16384,,,pre_update,preference_change,,exact_match,95.83,,,,24,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,pooled_A_B,by_arm_condition_query_family,sliding_context_16384,,,pre_update,preference_change,,f1,95.83,,,,24,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,pooled_A_B,by_arm_condition_query_family,sliding_context_16384,,,pre_update,preference_incongruity,,exact_match,100.00,,,,24,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,pooled_A_B,by_arm_condition_query_family,sliding_context_16384,,,pre_update,preference_incongruity,,f1,100.00,,,,24,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,pooled_A_B,by_arm_condition_query_family,sliding_context_16384,,,token_distance_4096,preference_change,,exact_match,16.67,,,,24,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,pooled_A_B,by_arm_condition_query_family,sliding_context_16384,,,token_distance_4096,preference_change,,f1,18.06,,,,24,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,pooled_A_B,by_arm_condition_query_family,sliding_context_16384,,,token_distance_4096,preference_incongruity,,exact_match,66.67,,,,24,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,pooled_A_B,by_arm_condition_query_family,sliding_context_16384,,,token_distance_4096,preference_incongruity,,f1,81.11,,,,24,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,pooled_A_B,by_arm_condition_query_family,sliding_context_16384,,,token_distance_8192,preference_change,,exact_match,12.50,,,,24,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,pooled_A_B,by_arm_condition_query_family,sliding_context_16384,,,token_distance_8192,preference_change,,f1,14.17,,,,24,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,pooled_A_B,by_arm_condition_query_family,sliding_context_16384,,,token_distance_8192,preference_incongruity,,exact_match,75.00,,,,24,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,pooled_A_B,by_arm_condition_query_family,sliding_context_16384,,,token_distance_8192,preference_incongruity,,f1,85.97,,,,24,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,pooled_A_B,by_arm_condition_query_family,sliding_context_4096,,,delayed_probe,preference_change,,exact_match,0.00,,,,24,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,pooled_A_B,by_arm_condition_query_family,sliding_context_4096,,,delayed_probe,preference_change,,f1,0.00,,,,24,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,pooled_A_B,by_arm_condition_query_family,sliding_context_4096,,,delayed_probe,preference_incongruity,,exact_match,0.00,,,,24,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,pooled_A_B,by_arm_condition_query_family,sliding_context_4096,,,delayed_probe,preference_incongruity,,f1,0.00,,,,24,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,pooled_A_B,by_arm_condition_query_family,sliding_context_4096,,,post_update,preference_change,,exact_match,58.33,,,,24,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,pooled_A_B,by_arm_condition_query_family,sliding_context_4096,,,post_update,preference_change,,f1,60.00,,,,24,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,pooled_A_B,by_arm_condition_query_family,sliding_context_4096,,,post_update,preference_incongruity,,exact_match,70.83,,,,24,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,pooled_A_B,by_arm_condition_query_family,sliding_context_4096,,,post_update,preference_incongruity,,f1,81.25,,,,24,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,pooled_A_B,by_arm_condition_query_family,sliding_context_4096,,,pre_update,preference_change,,exact_match,83.33,,,,24,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,pooled_A_B,by_arm_condition_query_family,sliding_context_4096,,,pre_update,preference_change,,f1,83.33,,,,24,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,pooled_A_B,by_arm_condition_query_family,sliding_context_4096,,,pre_update,preference_incongruity,,exact_match,87.50,,,,24,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,pooled_A_B,by_arm_condition_query_family,sliding_context_4096,,,pre_update,preference_incongruity,,f1,87.50,,,,24,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,pooled_A_B,by_arm_condition_query_family,sliding_context_4096,,,token_distance_4096,preference_change,,exact_match,4.17,,,,24,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,pooled_A_B,by_arm_condition_query_family,sliding_context_4096,,,token_distance_4096,preference_change,,f1,9.31,,,,24,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,pooled_A_B,by_arm_condition_query_family,sliding_context_4096,,,token_distance_4096,preference_incongruity,,exact_match,0.00,,,,24,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,pooled_A_B,by_arm_condition_query_family,sliding_context_4096,,,token_distance_4096,preference_incongruity,,f1,9.17,,,,24,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,pooled_A_B,by_arm_condition_query_family,sliding_context_4096,,,token_distance_8192,preference_change,,exact_match,0.00,,,,24,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,pooled_A_B,by_arm_condition_query_family,sliding_context_4096,,,token_distance_8192,preference_change,,f1,2.08,,,,24,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,pooled_A_B,by_arm_condition_query_family,sliding_context_4096,,,token_distance_8192,preference_incongruity,,exact_match,0.00,,,,24,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,pooled_A_B,by_arm_condition_query_family,sliding_context_4096,,,token_distance_8192,preference_incongruity,,f1,3.75,,,,24,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,pooled_A_B,by_arm_condition_query_family,structured_memory_16384,,,delayed_probe,preference_change,,exact_match,0.00,,,,24,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,pooled_A_B,by_arm_condition_query_family,structured_memory_16384,,,delayed_probe,preference_change,,f1,0.00,,,,24,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,pooled_A_B,by_arm_condition_query_family,structured_memory_16384,,,delayed_probe,preference_incongruity,,exact_match,95.83,,,,24,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
absolute,matched_eight_arm,pooled_A_B,by_arm_condition_query_family,structured_memory_16384,,,delayed_probe,preference_incongruity,,f1,97.92,,,,24,12,,,results/persona_joint_kimi_ab_a100_build1/analysis/analysis.json
